x,y,value
31,222,39
31,223,60
31,224,78
31,225,84
31,226,0
31,227,0
31,228,14
31,229,20
31,230,62
31,231,97
31,232,77
31,233,22
31,234,39
31,235,4
31,236,96
31,237,0
31,238,0
31,239,0
31,240,98
31,241,71
31,242,79
31,243,58
31,244,58
31,245,99
31,246,22
31,247,95
31,248,33
31,249,84
31,250,69
31,251,0
31,252,74
31,253,37
31,254,43
31,255,43
31,256,0
31,257,11
31,258,48
31,259,65
31,260,21
31,261,19
31,262,0
31,263,62
31,264,45
31,265,17
31,266,42
31,267,70
31,268,57
31,269,47
31,270,0
31,271,0
31,272,59
31,273,30
31,274,32
31,275,87
31,276,75
31,277,16
31,278,1
31,279,69
31,280,56
31,281,77
31,282,25
31,283,57
31,284,28
31,285,46
31,286,25
31,287,78
31,288,48
31,289,94
31,290,0
31,291,39
31,292,39
31,293,82
31,294,0
31,295,0
31,296,96
31,297,62
31,298,18
31,299,96
31,300,38
32,0,84
32,1,89
32,2,4
32,3,0
32,4,85
32,5,0
32,6,83
32,7,99
32,8,0
32,9,93
32,10,0
32,11,14
32,12,73
32,13,41
32,14,63
32,15,58
32,16,0
32,17,19
32,18,0
32,19,76
32,20,37
32,21,71
32,22,34
32,23,0
32,24,34
32,25,88
32,26,30
32,27,17
32,28,0
32,29,55
32,30,0
32,31,94
32,32,1
32,33,85
32,34,24
32,35,10
32,36,82
32,37,18
32,38,85
32,39,35
32,40,14
32,41,12
32,42,41
32,43,49
32,44,98
32,45,89
32,46,34
32,47,1
32,48,0
32,49,91
32,50,66
32,51,50
32,52,79
32,53,0
32,54,71
32,55,0
32,56,42
32,57,43
32,58,55
32,59,54
32,60,80
32,61,0
32,62,60
32,63,31
32,64,0
32,65,42
32,66,54
32,67,7
32,68,37
32,69,0
32,70,4
32,71,4
32,72,62
32,73,83
32,74,63
32,75,9
32,76,27
32,77,73
32,78,87
32,79,31
32,80,43
32,81,41
32,82,42
32,83,22
32,84,18
32,85,0
32,86,64
32,87,31
32,88,73
32,89,27
32,90,57
32,91,0
32,92,80
32,93,69
32,94,0
32,95,0
32,96,84
32,97,7
32,98,32
32,99,0
32,100,0
32,101,88
32,102,53
32,103,0
32,104,0
32,105,68
32,106,23
32,107,6
32,108,19
32,109,0
32,110,22
32,111,1
32,112,42
32,113,70
32,114,95
32,115,77
32,116,20
32,117,50
32,118,35
32,119,13
32,120,32
32,121,49
32,122,57
32,123,36
32,124,85
32,125,0
32,126,20
32,127,88
32,128,0
32,129,96
32,130,13
32,131,84
32,132,52
32,133,65
32,134,89
32,135,55
32,136,0
32,137,84
32,138,90
32,139,49
32,140,81
32,141,68
32,142,0
32,143,27
32,144,31
32,145,0
32,146,0
32,147,54
32,148,0
32,149,53
32,150,31
32,151,2
32,152,59
32,153,15
32,154,30
32,155,87
32,156,74
32,157,76
32,158,82
32,159,81
32,160,32
32,161,52
32,162,0
32,163,25
32,164,20
32,165,43
32,166,0
32,167,14
32,168,12
32,169,0
32,170,0
32,171,35
32,172,21
32,173,0
32,174,16
32,175,67
32,176,46
32,177,0
32,178,9
32,179,50
32,180,7
32,181,96
32,182,48
32,183,27
32,184,1
32,185,0
32,186,81
32,187,0
32,188,68
32,189,28
32,190,0
32,191,84
32,192,0
32,193,0
32,194,79
32,195,0
32,196,67
32,197,47
32,198,0
32,199,64
32,200,0
32,201,3
32,202,0
32,203,70
32,204,25
32,205,0
32,206,91
32,207,68
32,208,94
32,209,0
32,210,18
32,211,5
32,212,45
32,213,15
32,214,52
32,215,97
32,216,94
32,217,53
32,218,19
32,219,1
32,220,82
32,221,85
32,222,9
32,223,0
32,224,20
32,225,47
32,226,8
32,227,37
32,228,28
32,229,0
32,230,0
32,231,0
32,232,0
32,233,27
32,234,46
32,235,21
32,236,84
32,237,47
32,238,4
32,239,5
32,240,0
32,241,53
32,242,0
32,243,68
32,244,0
32,245,72
32,246,80
32,247,0
32,248,0
32,249,56
32,250,62
32,251,0
32,252,13
32,253,17
32,254,9
32,255,47
32,256,0
32,257,78
32,258,72
32,259,33
32,260,0
32,261,19
32,262,16
32,263,49
32,264,95
32,265,16
32,266,50
32,267,79
32,268,45
32,269,34
32,270,66
32,271,0
32,272,0
32,273,15
32,274,96
32,275,0
32,276,0
32,277,40
32,278,0
32,279,90
32,280,87
32,281,88
32,282,0
32,283,10
32,284,57
32,285,12
32,286,32
32,287,80
32,288,16
32,289,87
32,290,30
32,291,39
32,292,90
32,293,37
32,294,71
32,295,63
32,296,51
32,297,51
32,298,59
32,299,97
32,300,82
33,0,0
33,1,92
33,2,15
33,3,54
33,4,8
33,5,77
33,6,24
33,7,25
33,8,76
33,9,80
33,10,84
33,11,65
33,12,54
33,13,0
33,14,5
33,15,28
33,16,47
33,17,99
33,18,29
33,19,64
33,20,0
33,21,0
33,22,12
33,23,48
33,24,0
33,25,0
33,26,8
33,27,34
33,28,38
33,29,71
33,30,0
33,31,0
33,32,92
33,33,75
33,34,0
33,35,90
33,36,44
33,37,13
33,38,59
33,39,60
33,40,0
33,41,42
33,42,0
33,43,0
33,44,49
33,45,92
33,46,19
33,47,75
33,48,3
33,49,48
33,50,0
33,51,23
33,52,58
33,53,0
33,54,39
33,55,89
33,56,4
33,57,34
33,58,0
33,59,52
33,60,43
33,61,66
33,62,33
33,63,48
33,64,21
33,65,77
33,66,90
33,67,9
33,68,0
33,69,73
33,70,18
33,71,14
33,72,0
33,73,0
33,74,16
33,75,90
33,76,0
33,77,79
33,78,81
33,79,45
33,80,61
33,81,99
33,82,30
33,83,0
33,84,22
33,85,43
33,86,2
33,87,0
33,88,67
33,89,5
33,90,71
33,91,0
33,92,0
33,93,37
33,94,67
33,95,17
33,96,0
33,97,37
33,98,0
33,99,27
33,100,6
33,101,20
33,102,0
33,103,0
33,104,45
33,105,88
33,106,72
33,107,84
33,108,0
33,109,0
33,110,34
33,111,17
33,112,97
33,113,0
33,114,86
33,115,0
33,116,14
33,117,5
33,118,14
33,119,96
33,120,86
33,121,0
33,122,59
33,123,6
33,124,71
33,125,58
33,126,0
33,127,51
33,128,22
33,129,20
33,130,72
33,131,0
33,132,72
33,133,94
33,134,53
33,135,0
33,136,0
33,137,89
33,138,89
33,139,42
33,140,17
33,141,46
33,142,45
33,143,98
33,144,57
33,145,68
33,146,84
33,147,51
33,148,69
33,149,10
33,150,0
33,151,0
33,152,6
33,153,46
33,154,56
33,155,0
33,156,77
33,157,0
33,158,72
33,159,43
33,160,24
33,161,20
33,162,54
33,163,50
33,164,0
33,165,27
33,166,16
33,167,26
33,168,17
33,169,36
33,170,0
33,171,71
33,172,9
33,173,0
33,174,80
33,175,70
33,176,52
33,177,43
33,178,98
33,179,0
33,180,36
33,181,13
33,182,57
33,183,89
33,184,48
33,185,56
33,186,60
33,187,17
33,188,96
33,189,94
33,190,0
33,191,13
33,192,44
33,193,51
33,194,92
33,195,61
33,196,0
33,197,0
33,198,0
33,199,81
33,200,0
33,201,37
33,202,0
33,203,17
33,204,50
33,205,97
33,206,66
33,207,13
33,208,99
33,209,0
33,210,6
33,211,42
33,212,76
33,213,30
33,214,0
33,215,4
33,216,0
33,217,27
33,218,96
33,219,10
33,220,0
33,221,37
33,222,2
33,223,57
33,224,92
33,225,58
33,226,0
33,227,90
33,228,0
33,229,54
33,230,32
33,231,0
33,232,0
33,233,40
33,234,64
33,235,32
33,236,39
33,237,0
33,238,0
33,239,13
33,240,14
33,241,50
33,242,52
33,243,46
33,244,40
33,245,0
33,246,53
33,247,32
33,248,97
33,249,72
33,250,58
33,251,59
33,252,82
33,253,12
33,254,42
33,255,80
33,256,0
33,257,28
33,258,7
33,259,71
33,260,69
33,261,0
33,262,31
33,263,62
33,264,56
33,265,74
33,266,54
33,267,38
33,268,22
33,269,8
33,270,0
33,271,60
33,272,38
33,273,66
33,274,89
33,275,8
33,276,0
33,277,75
33,278,24
33,279,0
33,280,0
33,281,37
33,282,76
33,283,39
33,284,73
33,285,90
33,286,21
33,287,38
33,288,9
33,289,0
33,290,85
33,291,56
33,292,46
33,293,0
33,294,42
33,295,5
33,296,41
33,297,27
33,298,0
33,299,0
33,300,22
34,0,73
34,1,24
34,2,0
34,3,91
34,4,3
34,5,39
34,6,47
34,7,2
34,8,0
34,9,46
34,10,50
34,11,23
34,12,67
34,13,74
34,14,22
34,15,17
34,16,98
34,17,0
34,18,63
34,19,81
34,20,11
34,21,0
34,22,41
34,23,83
34,24,11
34,25,0
34,26,37
34,27,63
34,28,37
34,29,0
34,30,23
34,31,87
34,32,22
34,33,0
34,34,95
34,35,51
34,36,33
34,37,37
34,38,60
34,39,88
34,40,84
34,41,8
34,42,97
34,43,35
34,44,16
34,45,0
34,46,29
34,47,30
34,48,62
34,49,23
34,50,36
34,51,62
34,52,92
34,53,0
34,54,0
34,55,62
34,56,51
34,57,42
34,58,39
34,59,83
34,60,85
34,61,73
34,62,63
34,63,71
34,64,98
34,65,31
34,66,5
34,67,24
34,68,37
34,69,0
34,70,0
34,71,0
34,72,96
34,73,19
34,74,0
34,75,29
34,76,13
34,77,0
34,78,20
34,79,53
34,80,0
34,81,50
34,82,89
34,83,73
34,84,35
34,85,80
34,86,95
34,87,23
34,88,28
34,89,43
34,90,37
34,91,70
34,92,68
34,93,42
34,94,73
34,95,6
34,96,25
34,97,15
34,98,0
34,99,92
34,100,0
34,101,66
34,102,49
34,103,26
34,104,40
34,105,94
34,106,52
34,107,95
34,108,93
34,109,67
34,110,6
34,111,20
34,112,66
34,113,96
34,114,37
34,115,4
34,116,63
34,117,90
34,118,45
34,119,0
34,120,99
34,121,0
34,122,30
34,123,0
34,124,82
34,125,32
34,126,31
34,127,0
34,128,9
34,129,85
34,130,37
34,131,20
34,132,0
34,133,84
34,134,20
34,135,82
34,136,76
34,137,0
34,138,0
34,139,46
34,140,48
34,141,0
34,142,42
34,143,22
34,144,55
34,145,0
34,146,30
34,147,59
34,148,56
34,149,0
34,150,43
34,151,0
34,152,0
34,153,98
34,154,93
34,155,77
34,156,69
34,157,0
34,158,0
34,159,54
34,160,31
34,161,92
34,162,65
34,163,0
34,164,46
34,165,22
34,166,0
34,167,4
34,168,25
34,169,49
34,170,69
34,171,18
34,172,94
34,173,0
34,174,38
34,175,0
34,176,5
34,177,71
34,178,81
34,179,71
34,180,15
34,181,47
34,182,50
34,183,2
34,184,17
34,185,27
34,186,0
34,187,7
34,188,84
34,189,20
34,190,19
34,191,94
34,192,76
34,193,46
34,194,76
34,195,3
34,196,8
34,197,53
34,198,87
34,199,89
34,200,77
34,201,0
34,202,0
34,203,58
34,204,2
34,205,17
34,206,24
34,207,52
34,208,73
34,209,0
34,210,55
34,211,41
34,212,0
34,213,46
34,214,49
34,215,38
34,216,52
34,217,0
34,218,47
34,219,0
34,220,42
34,221,0
34,222,35
34,223,45
34,224,12
34,225,0
34,226,36
34,227,83
34,228,32
34,229,81
34,230,83
34,231,86
34,232,91
34,233,79
34,234,45
34,235,0
34,236,0
34,237,86
34,238,29
34,239,57
34,240,0
34,241,31
34,242,12
34,243,14
34,244,27
34,245,90
34,246,0
34,247,0
34,248,0
34,249,48
34,250,0
34,251,73
34,252,68
34,253,20
34,254,55
34,255,11
34,256,0
34,257,79
34,258,62
34,259,67
34,260,0
34,261,95
34,262,0
34,263,18
34,264,96
34,265,6
34,266,0
34,267,41
34,268,74
34,269,4
34,270,0
34,271,46
34,272,96
34,273,0
34,274,74
34,275,11
34,276,77
34,277,86
34,278,83
34,279,34
34,280,44
34,281,13
34,282,30
34,283,0
34,284,13
34,285,61
34,286,85
34,287,21
34,288,73
34,289,47
34,290,0
34,291,0
34,292,0
34,293,0
34,294,26
34,295,99
34,296,0
34,297,6
34,298,85
34,299,62
34,300,71
35,0,77
35,1,67
35,2,0
35,3,42
35,4,31
35,5,46
35,6,0
35,7,84
35,8,0
35,9,96
35,10,10
35,11,38
35,12,0
35,13,87
35,14,34
35,15,70
35,16,74
35,17,26
35,18,75
35,19,43
35,20,0
35,21,17
35,22,18
35,23,0
35,24,59
35,25,74
35,26,91
35,27,38
35,28,15
35,29,15
35,30,44
35,31,40
35,32,61
35,33,9
35,34,0
35,35,87
35,36,77
35,37,0
35,38,9
35,39,0
35,40,85
35,41,8
35,42,0
35,43,7
35,44,68
35,45,0
35,46,7
35,47,44
35,48,15
35,49,42
35,50,75
35,51,7
35,52,31
35,53,0
35,54,90
35,55,15
35,56,87
35,57,67
35,58,0
35,59,17
35,60,12
35,61,66
35,62,0
35,63,57
35,64,99
35,65,0
35,66,73
35,67,7
35,68,98
35,69,80
35,70,0
35,71,96
35,72,5
35,73,0
35,74,17
35,75,54
35,76,14
35,77,33
35,78,93
35,79,29
35,80,71
35,81,58
35,82,21
35,83,37
35,84,70
35,85,61
35,86,10
35,87,35
35,88,26
35,89,21
35,90,0
35,91,0
35,92,27
35,93,0
35,94,0
35,95,3
35,96,0
35,97,83
35,98,82
35,99,6
35,100,0
35,101,75
35,102,55
35,103,4
35,104,48
35,105,62
35,106,31
35,107,84
35,108,0
35,109,37
35,110,80
35,111,52
35,112,48
35,113,38
35,114,20
35,115,62
35,116,98
35,117,68
35,118,0
35,119,47
35,120,0
35,121,64
35,122,69
35,123,20
35,124,4
35,125,59
35,126,63
35,127,96
35,128,86
35,129,89
35,130,82
35,131,84
35,132,0
35,133,39
35,134,2
35,135,43
35,136,22
35,137,0
35,138,36
35,139,50
35,140,75
35,141,74
35,142,0
35,143,41
35,144,36
35,145,90
35,146,0
35,147,89
35,148,10
35,149,11
35,150,27
35,151,33
35,152,70
35,153,25
35,154,72
35,155,0
35,156,25
35,157,66
35,158,25
35,159,77
35,160,97
35,161,17
35,162,0
35,163,85
35,164,52
35,165,96
35,166,81
35,167,36
35,168,0
35,169,0
35,170,80
35,171,78
35,172,79
35,173,51
35,174,45
35,175,7
35,176,82
35,177,69
35,178,0
35,179,72
35,180,38
35,181,14
35,182,0
35,183,62
35,184,21
35,185,52
35,186,56
35,187,23
35,188,56
35,189,60
35,190,1
35,191,85
35,192,19
35,193,0
35,194,95
35,195,0
35,196,0
35,197,28
35,198,0
35,199,22
35,200,72
35,201,90
35,202,89
35,203,83
35,204,68
35,205,30
35,206,55
35,207,0
35,208,85
35,209,73
35,210,93
35,211,45
35,212,0
35,213,38
35,214,0
35,215,6
35,216,0
35,217,73
35,218,0
35,219,53
35,220,19
35,221,68
35,222,0
35,223,32
35,224,74
35,225,46
35,226,18
35,227,47
35,228,51
35,229,56
35,230,0
35,231,99
35,232,55
35,233,87
35,234,0
35,235,28
35,236,0
35,237,19
35,238,42
35,239,29
35,240,3
35,241,30
35,242,73
35,243,0
35,244,7
35,245,82
35,246,43
35,247,49
35,248,67
35,249,62
35,250,4
35,251,14
35,252,89
35,253,61
35,254,58
35,255,0
35,256,46
35,257,0
35,258,35
35,259,65
35,260,0
35,261,44
35,262,55
35,263,72
35,264,70
35,265,18
35,266,32
35,267,94
35,268,63
35,269,0
35,270,0
35,271,16
35,272,68
35,273,70
35,274,31
35,275,20
35,276,97
35,277,43
35,278,9
35,279,22
35,280,30
35,281,76
35,282,91
35,283,69
35,284,28
35,285,51
35,286,0
35,287,96
35,288,9
35,289,51
35,290,65
35,291,7
35,292,2
35,293,0
35,294,9
35,295,0
35,296,93
35,297,38
35,298,97
35,299,89
35,300,61
36,0,8
36,1,99
36,2,44
36,3,56
36,4,94
36,5,10
36,6,98
36,7,43
36,8,55
36,9,84
36,10,92
36,11,48
36,12,59
36,13,88
36,14,33
36,15,15
36,16,0
36,17,0
36,18,84
36,19,0
36,20,22
36,21,78
36,22,51
36,23,21
36,24,67
36,25,23
36,26,30
36,27,82
36,28,80
36,29,29
36,30,51
36,31,60
36,32,89
36,33,55
36,34,28
36,35,0
36,36,42
36,37,0
36,38,88
36,39,67
36,40,60
36,41,99
36,42,68
36,43,60
36,44,52
36,45,0
36,46,34
36,47,1
36,48,4
36,49,62
36,50,82
36,51,14
36,52,55
36,53,58
36,54,55
36,55,0
36,56,20
36,57,73
36,58,58
36,59,83
36,60,0
36,61,20
36,62,0
36,63,54
36,64,0
36,65,0
36,66,0
36,67,45
36,68,11
36,69,91
36,70,26
36,71,0
36,72,51
36,73,28
36,74,0
36,75,79
36,76,0
36,77,0
36,78,0
36,79,34
36,80,0
36,81,2
36,82,36
36,83,0
36,84,0
36,85,80
36,86,22
36,87,33
36,88,0
36,89,48
36,90,0
36,91,77
36,92,62
36,93,31
36,94,27
36,95,0
36,96,45
36,97,0
36,98,32
36,99,2
36,100,7
36,101,36
36,102,9
36,103,21
36,104,46
36,105,46
36,106,59
36,107,69
36,108,8
36,109,0
36,110,96
36,111,96
36,112,0
36,113,0
36,114,0
36,115,43
36,116,45
36,117,38
36,118,3
36,119,33
36,120,0
36,121,0
36,122,59
36,123,72
36,124,21
36,125,7
36,126,59
36,127,15
36,128,23
36,129,37
36,130,27
36,131,66
36,132,98
36,133,0
36,134,0
36,135,76
36,136,0
36,137,0
36,138,43
36,139,0
36,140,37
36,141,1
36,142,47
36,143,6
36,144,65
36,145,6
36,146,23
36,147,86
36,148,0
36,149,53
36,150,71
36,151,45
36,152,45
36,153,11
36,154,87
36,155,96
36,156,66
36,157,44
36,158,0
36,159,39
36,160,26
36,161,82
36,162,0
36,163,29
36,164,52
36,165,12
36,166,37
36,167,36
36,168,91
36,169,32
36,170,8
36,171,0
36,172,0
36,173,0
36,174,0
36,175,59
36,176,16
36,177,88
36,178,55
36,179,80
36,180,17
36,181,14
36,182,32
36,183,0
36,184,0
36,185,36
36,186,55
36,187,58
36,188,31
36,189,0
36,190,0
36,191,0
36,192,70
36,193,48
36,194,14
36,195,83
36,196,2
36,197,0
36,198,10
36,199,93
36,200,82
36,201,4
36,202,0
36,203,66
36,204,0
36,205,55
36,206,0
36,207,25
36,208,28
36,209,96
36,210,0
36,211,44
36,212,43
36,213,92
36,214,81
36,215,0
36,216,16
36,217,0
36,218,0
36,219,27
36,220,0
36,221,48
36,222,8
36,223,18
36,224,0
36,225,0
36,226,73
36,227,14
36,228,90
36,229,43
36,230,41
36,231,3
36,232,93
36,233,51
36,234,48
36,235,0
36,236,15
36,237,48
36,238,60
36,239,55
36,240,0
36,241,0
36,242,6
36,243,84
36,244,0
36,245,13
36,246,23
36,247,68
36,248,28
36,249,86
36,250,0
36,251,36
36,252,82
36,253,0
36,254,0
36,255,7
36,256,20
36,257,0
36,258,63
36,259,86
36,260,24
36,261,2
36,262,0
36,263,64
36,264,10
36,265,0
36,266,85
36,267,85
36,268,55
36,269,0
36,270,0
36,271,85
36,272,37
36,273,48
36,274,9
36,275,97
36,276,69
36,277,0
36,278,85
36,279,0
36,280,72
36,281,82
36,282,56
36,283,21
36,284,82
36,285,96
36,286,54
36,287,61
36,288,58
36,289,29
36,290,34
36,291,97
36,292,95
36,293,80
36,294,34
36,295,35
36,296,47
36,297,34
36,298,0
36,299,0
36,300,3
37,0,10
37,1,97
37,2,38
37,3,76
37,4,4
37,5,65
37,6,28
37,7,22
37,8,12
37,9,96
37,10,0
37,11,5
37,12,0
37,13,83
37,14,44
37,15,0
37,16,51
37,17,7
37,18,63
37,19,27
37,20,7
37,21,40
37,22,16
37,23,0
37,24,88
37,25,0
37,26,28
37,27,14
37,28,60
37,29,58
37,30,85
37,31,55
37,32,0
37,33,29
37,34,0
37,35,0
37,36,85
37,37,81
37,38,0
37,39,59
37,40,30
37,41,52
37,42,71
37,43,29
37,44,68
37,45,67
37,46,8
37,47,24
37,48,39
37,49,50
37,50,67
37,51,0
37,52,66
37,53,80
37,54,43
37,55,0
37,56,26
37,57,65
37,58,99
37,59,29
37,60,0
37,61,21
37,62,66
37,63,23
37,64,32
37,65,0
37,66,0
37,67,0
37,68,91
37,69,0
37,70,80
37,71,19
37,72,52
37,73,88
37,74,12
37,75,99
37,76,11
37,77,0
37,78,0
37,79,25
37,80,2
37,81,55
37,82,38
37,83,0
37,84,14
37,85,26
37,86,25
37,87,0
37,88,0
37,89,78
37,90,0
37,91,0
37,92,28
37,93,38
37,94,7
37,95,94
37,96,58
37,97,69
37,98,53
37,99,14
37,100,48
37,101,39
37,102,0
37,103,61
37,104,50
37,105,77
37,106,37
37,107,2
37,108,23
37,109,70
37,110,76
37,111,90
37,112,58
37,113,0
37,114,52
37,115,4
37,116,94
37,117,55
37,118,76
37,119,55
37,120,84
37,121,0
37,122,88
37,123,0
37,124,63
37,125,68
37,126,0
37,127,11
37,128,64
37,129,87
37,130,0
37,131,51
37,132,42
37,133,40
37,134,82
37,135,92
37,136,0
37,137,29
37,138,53
37,139,81
37,140,0
37,141,0
37,142,78
37,143,76
37,144,38
37,145,6
37,146,0
37,147,57
37,148,0
37,149,0
37,150,16
37,151,0
37,152,38
37,153,12
37,154,85
37,155,9
37,156,62
37,157,8
37,158,41
37,159,0
37,160,9
37,161,78
37,162,17
37,163,22
37,164,87
37,165,40
37,166,2
37,167,13
37,168,22
37,169,50
37,170,92
37,171,34
37,172,0
37,173,76
37,174,20
37,175,31
37,176,91
37,177,57
37,178,83
37,179,91
37,180,17
37,181,80
37,182,11
37,183,16
37,184,78
37,185,0
37,186,36
37,187,31
37,188,0
37,189,0
37,190,39
37,191,3
37,192,33
37,193,84
37,194,30
37,195,59
37,196,7
37,197,31
37,198,50
37,199,64
37,200,95
37,201,54
37,202,0
37,203,74
37,204,90
37,205,79
37,206,94
37,207,54
37,208,92
37,209,67
37,210,81
37,211,48
37,212,60
37,213,95
37,214,23
37,215,25
37,216,45
37,217,78
37,218,96
37,219,87
37,220,0
37,221,13
37,222,95
37,223,39
37,224,0
37,225,67
37,226,67
37,227,61
37,228,65
37,229,0
37,230,83
37,231,13
37,232,28
37,233,13
37,234,51
37,235,96
37,236,20
37,237,26
37,238,64
37,239,84
37,240,40
37,241,96
37,242,90
37,243,90
37,244,92
37,245,27
37,246,90
37,247,0
37,248,52
37,249,98
37,250,0
37,251,23
37,252,0
37,253,54
37,254,54
37,255,0
37,256,74
37,257,82
37,258,86
37,259,69
37,260,97
37,261,43
37,262,95
37,263,63
37,264,1
37,265,41
37,266,0
37,267,0
37,268,69
37,269,96
37,270,48
37,271,55
37,272,9
37,273,52
37,274,29
37,275,91
37,276,47
37,277,29
37,278,63
37,279,36
37,280,94
37,281,21
37,282,0
37,283,0
37,284,97
37,285,25
37,286,53
37,287,94
37,288,0
37,289,0
37,290,10
37,291,89
37,292,26
37,293,0
37,294,26
37,295,0
37,296,26
37,297,81
37,298,0
37,299,52
37,300,0
38,0,79
38,1,0
38,2,49
38,3,97
38,4,5
38,5,66
38,6,6
38,7,0
38,8,0
38,9,88
38,10,0
38,11,85
38,12,0
38,13,0
38,14,46
38,15,56
38,16,52
38,17,91
38,18,19
38,19,0
38,20,89
38,21,0
38,22,0
38,23,0
38,24,34
38,25,60
38,26,68
38,27,9
38,28,51
38,29,11
38,30,6
38,31,44
38,32,0
38,33,0
38,34,96
38,35,68
38,36,50
38,37,10
38,38,17
38,39,12
38,40,48
38,41,40
38,42,67
38,43,70
38,44,57
38,45,0
38,46,49
38,47,7
38,48,0
38,49,4
38,50,0
38,51,0
38,52,11
38,53,44
38,54,71
38,55,4
38,56,35
38,57,0
38,58,0
38,59,0
38,60,65
38,61,3
38,62,0
38,63,86
38,64,92
38,65,87
38,66,57
38,67,0
38,68,24
38,69,0
38,70,77
38,71,0
38,72,41
38,73,40
38,74,51
38,75,40
38,76,19
38,77,83
38,78,20
38,79,35
38,80,31
38,81,19
38,82,68
38,83,47
38,84,19
38,85,44
38,86,20
38,87,0
38,88,82
38,89,0
38,90,33
38,91,24
38,92,0
38,93,10
38,94,0
38,95,44
38,96,51
38,97,0
38,98,45
38,99,27
38,100,36
38,101,82
38,102,26
38,103,0
38,104,25
38,105,0
38,106,19
38,107,29
38,108,44
38,109,50
38,110,15
38,111,81
38,112,58
38,113,0
38,114,64
38,115,0
38,116,57
38,117,43
38,118,92
38,119,51
38,120,0
38,121,0
38,122,0
38,123,0
38,124,66
38,125,92
38,126,20
38,127,37
38,128,39
38,129,0
38,130,0
38,131,30
38,132,0
38,133,0
38,134,49
38,135,16
38,136,63
38,137,91
38,138,47
38,139,86
38,140,50
38,141,0
38,142,32
38,143,53
38,144,0
38,145,44
38,146,46
38,147,53
38,148,34
38,149,13
38,150,80
38,151,72
38,152,48
38,153,0
38,154,63
38,155,0
38,156,2
38,157,34
38,158,30
38,159,52
38,160,28
38,161,0
38,162,24
38,163,72
38,164,54
38,165,0
38,166,47
38,167,69
38,168,90
38,169,2
38,170,0
38,171,36
38,172,62
38,173,15
38,174,28
38,175,55
38,176,45
38,177,5
38,178,66
38,179,64
38,180,15
38,181,52
38,182,36
38,183,52
38,184,69
38,185,3
38,186,25
38,187,76
38,188,34
38,189,57
38,190,22
38,191,77
38,192,6
38,193,72
38,194,0
38,195,44
38,196,41
38,197,4
38,198,62
38,199,79
38,200,42
38,201,12
38,202,94
38,203,29
38,204,61
38,205,49
38,206,40
38,207,74
38,208,15
38,209,0
38,210,43
38,211,67
38,212,51
38,213,0
38,214,29
38,215,71
38,216,71
38,217,87
38,218,49
38,219,84
38,220,29
38,221,64
38,222,66
38,223,74
38,224,0
38,225,81
38,226,29
38,227,69
38,228,45
38,229,0
38,230,41
38,231,0
38,232,77
38,233,22
38,234,58
38,235,14
38,236,60
38,237,51
38,238,77
38,239,0
38,240,43
38,241,80
38,242,29
38,243,64
38,244,4
38,245,57
38,246,77
38,247,0
38,248,4
38,249,77
38,250,28
38,251,53
38,252,34
38,253,0
38,254,44
38,255,7
38,256,75
38,257,66
38,258,16
38,259,87
38,260,75
38,261,10
38,262,63
38,263,87
38,264,0
38,265,23
38,266,0
38,267,53
38,268,99
38,269,98
38,270,0
38,271,33
38,272,64
38,273,76
38,274,0
38,275,37
38,276,66
38,277,20
38,278,57
38,279,0
38,280,83
38,281,44
38,282,37
38,283,71
38,284,10
38,285,0
38,286,50
38,287,55
38,288,86
38,289,25
38,290,42
38,291,0
38,292,62
38,293,88
38,294,69
38,295,51
38,296,22
38,297,59
38,298,0
38,299,67
38,300,0
39,0,0
39,1,0
39,2,21
39,3,12
39,4,72
39,5,33
39,6,62
39,7,98
39,8,69
39,9,70
39,10,0
39,11,18
39,12,0
39,13,94
39,14,55
39,15,12
39,16,48
39,17,63
39,18,36
39,19,64
39,20,0
39,21,62
39,22,0
39,23,78
39,24,7
39,25,76
39,26,35
39,27,38
39,28,59
39,29,93
39,30,59
39,31,91
39,32,10
39,33,68
39,34,21
39,35,52
39,36,20
39,37,64
39,38,17
39,39,3
39,40,75
39,41,60
39,42,74
39,43,80
39,44,59
39,45,92
39,46,87
39,47,97
39,48,93
39,49,0
39,50,46
39,51,51
39,52,26
39,53,0
39,54,10
39,55,0
39,56,56
39,57,38
39,58,0
39,59,74
39,60,33
39,61,88
39,62,0
39,63,7
39,64,47
39,65,69
39,66,42
39,67,5
39,68,81
39,69,3
39,70,1
39,71,0
39,72,28
39,73,40
39,74,93
39,75,77
39,76,94
39,77,57
39,78,97
39,79,61
39,80,62
39,81,82
39,82,58
39,83,0
39,84,69
39,85,86
39,86,30
39,87,16
39,88,74
39,89,9
39,90,59
39,91,0
39,92,91
39,93,40
39,94,0
39,95,0
39,96,30
39,97,1
39,98,7
39,99,0
39,100,90
39,101,0
39,102,81
39,103,34
39,104,12
39,105,0
39,106,69
39,107,42
39,108,18
39,109,40
39,110,99
39,111,24
39,112,48
39,113,0
39,114,61
39,115,0
39,116,28
39,117,96
39,118,99
39,119,0
39,120,0
39,121,79
39,122,15
39,123,6
39,124,50
39,125,61
39,126,65
39,127,45
39,128,80
39,129,18
39,130,88
39,131,52
39,132,3
39,133,90
39,134,26
39,135,57
39,136,57
39,137,80
39,138,45
39,139,43
39,140,80
39,141,77
39,142,15
39,143,43
39,144,31
39,145,86
